TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,110,3660.106048,38.417549,44.480213,43.852138,12.250202,18.111569,90.766439,88.182260,37.637670,40.446518,38.412982,44.475632,43.843755,1.360323,,,,,,,7120c8fafde4666974524fb1bac1f80e,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,135,1807.759010,37.557136,43.591149,42.959162,11.830679,17.015565,84.802774,82.079285,35.888806,39.552592,37.548554,43.585335,42.949398,1.432517,,,,,,,5bd35a9833f332ea892ba52831f0cd79,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,160,861.930685,35.954238,42.186901,41.614067,11.142048,15.267389,73.331436,70.508578,33.215936,38.135182,35.938402,42.178519,41.603956,1.550810,,,,,,,fa21575822a17b5d464780dcdf0058fd,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,185,402.527934,33.628776,40.370804,39.929356,10.233974,13.093462,56.969293,54.185635,30.064287,36.258494,33.605919,40.360371,39.917177,1.550281,,,,,,,47bd5c0b62bf96372f1221b489578203,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,210,182.505495,30.843518,38.160287,37.872052,9.257476,10.815189,38.518996,35.977332,26.834909,33.906721,30.818599,38.151789,37.862758,1.548413,,,,,,,2b9e747c175b0f31e841aa83431d3d75,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,1280x720,235,79.297933,27.880567,36.332131,36.082883,8.355081,8.703425,20.091274,18.244355,23.769995,31.566253,27.856649,36.326119,36.077610,1.527073,,,,,,,f25e2e8841cf7a4ce7a9335511808c5d,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,110,2618.144932,36.288080,43.397267,42.527753,11.190903,16.495568,79.721458,76.961062,33.843654,39.232098,36.284432,43.393077,42.520231,1.444084,,,,,,,ef829c8db9f699a3250474384acdada8,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,135,1306.162146,35.582156,42.545353,41.699887,10.855245,15.516891,72.633423,69.834313,32.711319,38.374843,35.575429,42.539768,41.691118,1.513809,,,,,,,9ffb6edc38203ba88cbd2732c5ff8755,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,160,622.834396,34.228896,41.210748,40.503959,10.314855,13.954451,60.221211,57.521168,30.807107,37.045718,34.215266,41.202302,40.494658,1.589754,,,,,,,85b2546e9e7093a65f4154098c675c94,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,185,287.457773,32.137537,39.460649,38.935261,9.579291,11.966793,43.928507,41.461622,28.247053,35.144224,32.116886,39.451510,38.922721,1.678782,,,,,,,97d1fb22f3f8ef6800ed8a9407039ea1,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,210,128.603704,29.527883,37.305469,37.035615,8.765622,9.881680,27.163552,25.065477,25.403641,32.910070,29.503622,37.297405,37.028643,1.649911,,,,,,,40b7ad555f7e997e2e1f0c6322d4727a,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,235,55.602244,26.728864,35.691534,35.455782,8.020758,7.943731,10.599686,9.430719,22.637154,30.622353,26.702973,35.682364,35.451715,1.522101,,,,,,,20877f53770758065c9ebbb5cdc0eec6,
