TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,110,12825.994313,38.969981,41.881282,46.532249,9.916513,16.935838,90.184010,88.892925,40.643678,38.889728,38.785515,41.790010,46.485920,0.825661,893643.93,14.25,6523072598887604,79837547565,2495628169428799,39753188675,e9e6fd8372651ca90166432f532e93aa,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,135,1152.959041,37.634477,40.369287,45.949261,8.718509,14.788463,84.273781,82.491836,37.637471,37.668451,37.607975,40.345402,45.942465,3.072821,411713.46,8.82,2402223712729764,48508266514,1065334952535756,24970535846,f803f9d05bfd1420964adbab2982bead,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,160,129.715823,37.259343,40.080280,45.617172,8.549315,14.313488,78.588171,76.482092,36.728117,37.367461,37.257145,40.077335,45.615731,3.350111,167891.65,5.85,1089521014281000,35835167571,470633403518479,17918304738,376b7813a0bc7bee5c343f7924274ebb,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,185,46.862061,36.667183,39.892169,45.105646,8.418832,13.703781,68.678268,66.279861,35.449792,36.999985,36.662961,39.890009,45.103793,3.311490,74219.56,4.67,462804653925817,25834912003,194934436959819,13342155431,2257a2ddbc84d2871221fa0939292e38,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,210,23.714132,35.551123,39.493565,44.120383,8.224520,12.691001,53.851699,51.233655,33.474844,36.327568,35.534579,39.488460,44.116410,2.614959,29301.73,4.32,176116427777965,25455457106,77794872538846,12158904189,5d6ea94ccd012a4935f94d3371ffd78b,
LD,aom,av2,0,A2,DinnerSceneCropped_1920x1080_2997fps_10bit_420.y4m,1920x1080,30.00,10,1920x1080,235,11.862599,33.654534,38.833409,42.676448,7.940313,11.151932,32.909048,31.070373,30.809301,35.234180,33.610218,38.826893,42.665888,3.171105,10408.18,3.16,75141141169168,22029150565,29072734210588,8805208139,646525a1611a0e20b7bb3df980d7be62,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,18455.736264,39.937283,44.305090,45.223930,11.962837,19.097508,99.715879,98.617679,42.079060,39.987742,39.801388,44.259342,45.194158,0.101325,824510.09,16.88,4783630483281099,81318769903,2139131433231031,46473555669,3acb81299c5316afcb12e2a6a76920c4,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4590.460616,38.038050,43.150778,44.216469,10.643207,16.755635,94.709220,92.491651,38.322969,38.613457,37.986369,43.131744,44.203674,0.144035,571647.57,12.25,3274685422642139,63087225295,1480622195227975,34322186612,eddddc7111aeae2e4c0c8ce78f8f715a,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1541.529240,35.954072,41.791257,42.864833,9.346004,14.278256,83.815906,81.364448,34.532818,37.074643,35.896045,41.763078,42.842597,0.284156,430631.81,9.99,2519330610504050,56230361340,1118827730655668,28211580074,b4c2331f847a7d50a48ec48303ad1e6b,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,587.523246,33.550593,40.378110,41.321446,7.995834,11.541339,66.035780,63.770557,30.798272,35.336117,33.485917,40.332878,41.290363,0.510768,208919.02,7.97,1262730779525864,43441919659,544688396174711,22256811339,1b11e8a736ea94d3d4809e0a279beb16,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,217.639591,31.112573,38.717579,39.646589,6.897686,9.044270,47.473511,45.453348,27.558645,33.418041,31.056384,38.654960,39.612577,0.860182,88994.92,5.32,612853473790773,33847159523,252547982899310,16137261225,20fa0df2fdea712674c8dff2d283a626,
LD,aom,av2,0,A2,FoodMarket_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,79.891801,28.814033,37.088686,37.860004,6.179700,7.127175,32.581944,31.051914,24.923422,31.491222,28.768015,37.031365,37.834952,1.105525,42304.46,4.32,279358082318545,24953320420,113319599620382,12311892362,b2711653a368358a03fc26b2a6dfc298,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,110,26449.312615,40.489978,47.233825,46.877799,15.023025,22.282574,99.974926,99.968683,43.986850,42.059833,40.279799,46.966972,46.650933,0.072397,839855.42,29.15,4651245502559722,129381550903,2175703802644907,79293012586,7d869ff96a2c7bd65496ed6d7ec1d16f,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,135,10647.851077,36.797491,44.244898,43.890233,12.168901,18.445583,99.967630,99.948830,38.039482,38.911241,36.612662,43.927640,43.645088,0.070637,964000.15,20.08,5270455445763310,94740160545,2493068092459926,55223934713,be8b85b7b05b6a3716bb85602e8ae734,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,160,4184.052923,33.360578,41.291215,41.004505,9.546768,14.730749,94.614639,92.672715,32.611413,35.890504,33.181222,40.932412,40.745009,0.074154,1063161.18,14.82,5902259642079458,74091304043,2756551859637257,41172795486,86a3b325ee51a03a7a0789785e4bfecd,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,185,1552.366154,30.174366,38.601180,38.421322,7.288752,11.228521,73.884578,71.734866,27.930015,33.035677,29.992997,38.238212,38.199237,0.073976,570069.73,11.92,3251142340689054,63104701634,1479115414415433,33421001235,a6917fcdf98391f09e13cdf8a3553576,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,210,519.336000,27.416096,36.231547,36.346527,5.762447,8.252433,50.828983,49.234399,24.176501,30.483678,27.243290,35.872954,36.161097,0.078930,242211.65,9.46,1445092398101475,61804545380,632419795356954,26847859856,21410e40bdd1b5bceab591134bc70e88,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,235,168.528000,25.102763,34.190307,34.339913,4.855430,5.961627,34.670283,33.618798,21.397580,28.120496,24.979799,33.850522,34.225680,0.184236,72689.42,6.77,592719255293240,52323426086,202996601831394,18952368565,336f43c516f19a5f7d8a3870e6d5726c,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,110,5551.224160,42.636488,46.591807,52.682749,13.665219,21.115600,94.992723,93.404525,44.735055,43.151748,42.588599,46.583744,52.673011,0.759003,282012.40,7.23,2146464233290004,44982684393,787612667586729,20162820940,0304bcbc75cc32215e0756fa7bdbd96e,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,135,1289.028510,41.539338,46.196104,51.716569,13.032511,19.609588,91.614715,89.682737,42.226537,42.459249,41.527109,46.193553,51.702863,0.837279,213752.47,7.55,1254040418565009,39612679087,554133479619335,21429904200,fa960b43f77d22a65ee442fea65363cc,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,160,420.661185,40.121950,45.547566,50.261539,12.378383,17.789937,85.241413,82.905815,39.357920,41.525959,40.104102,45.542980,50.245078,0.901999,132324.27,6.25,782968259722040,35528816828,344900818559472,17867936219,7a673a44fc00a4e240899fd33070c309,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,185,157.607316,38.319242,44.588736,48.376344,11.664215,15.713790,74.711714,72.184018,36.370774,40.253796,38.293881,44.581473,48.358863,1.015589,58478.23,4.57,357055308115295,24991992572,153533225920866,13066187335,7b22787a8a94ebcb859ba444b8d9b698,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,210,63.167602,36.181918,43.352469,46.174168,10.991335,13.592754,61.276933,58.364345,33.407131,38.664042,36.146367,43.342794,46.156556,1.103669,19890.61,2.67,157871936070491,19585763162,55549472088031,7490008193,1ae02a8f629cdad01a0d55bbd85f14d8,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,235,26.318297,33.731996,41.583086,43.987758,10.335375,11.582850,45.692595,42.601663,30.433143,36.678525,33.684827,41.577819,43.982886,1.077416,14272.88,3.96,85730339827980,21588014104,38566905964508,11248023011,3f19d45576b19ef60544b4663f0d61c5,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,110,46929.744000,41.438839,43.626078,44.527159,18.503263,24.705102,99.977234,99.971292,44.788781,41.761752,41.238848,43.496244,44.418005,0.029972,922686.50,40.25,4935257895591908,170390279280,2391055135129167,109000456946,2f0037f32a89ae3cf015a8aabb3e8d44,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,135,24693.618462,36.596097,40.183338,41.526528,15.023921,20.688331,99.970403,99.961286,38.962152,38.192749,36.391092,40.070957,41.440082,0.059646,911896.05,25.97,6199523262143521,137200919810,3086784815409259,92673896077,4b01325ccbc8990256236e34df94b45a,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,160,11193.409846,31.892980,37.155298,38.884536,11.529062,16.532610,95.252235,93.363052,32.925217,34.710344,31.706315,37.065804,38.816750,0.092923,1507340.62,0.00,10401173583208726,3474764,4209158609777521,2375069,087207b8cfd69befe798a7f541e63b54,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,185,4198.822154,27.733668,34.629238,36.643377,8.393786,12.483295,73.927642,71.639905,27.175250,31.461173,27.573082,34.555792,36.585962,0.107010,1022532.61,12.16,7079528395696142,81117173912,2855645648901127,33915521600,9f12f6096709f25b887aadb63c2152c9,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,210,1231.857231,24.465274,32.408365,34.729401,6.084197,8.844664,47.922834,46.072676,22.281638,28.555206,24.357211,32.343835,34.684585,0.119206,531433.41,11.92,3080553987598259,71004755461,1383761138081204,33955529644,bc3f0defd620f63c5fdbf9b84cb6fec8,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,235,338.230154,22.170755,30.549004,32.937131,4.795206,6.127341,27.254199,26.113320,19.025510,26.093472,22.105834,30.487987,32.889567,0.135184,185641.78,11.52,1149079468947150,69426380577,487004709582928,33331854285,d5528ee199e32a507e04b64a80e851ac,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,110,30292.547692,37.958595,39.710082,42.167405,10.721370,18.573259,96.390439,94.648934,42.243656,35.651006,37.704957,39.612577,42.135673,0.000089,1079163.73,18.68,7887213717241991,116739510458,3013814864107269,52250694000,2869e0b9f1a9aa905972452fb0ce5b2a,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,135,3817.415385,35.986407,39.123755,41.300441,9.297635,16.808883,92.136683,90.271015,39.255873,34.597590,35.938225,39.117574,41.293539,0.000214,496419.32,8.58,3621341192346076,60236278882,1386276070655389,23903575711,5c3542f9a27e06e5e7b708786680b4b3,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,160,821.030769,34.631070,38.779461,40.541700,8.631976,15.717626,85.954015,83.754823,36.416876,33.895954,34.615738,38.778697,40.535347,0.001763,387906.45,7.66,2231980024384563,43574153639,1005170920415066,21616304305,d97460205006683ec231f42b2d9ce931,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,185,311.544615,32.825697,38.222365,39.276899,7.739151,14.065189,74.561120,72.125890,32.782119,32.906686,32.799204,38.221582,39.272203,0.008143,141424.42,4.22,1066615056186225,30434942472,394958286618193,11799421733,5889be76063739f2b780d71421573032,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,210,123.596923,30.450523,37.351964,37.651064,6.501832,11.661794,54.616851,52.424738,28.696472,31.489821,30.422003,37.351036,37.648944,0.024755,86726.51,4.79,533510871440613,28843812229,226631717866753,13384973953,f704796fb41c83f80a200beea124ad6a,
LD,aom,av2,0,A2,OldTownCross_1920x1080p50.y4m,1920x1080,50.00,8,1920x1080,235,45.252308,27.897453,36.280417,36.294067,5.210895,8.852666,28.551370,27.232923,24.898001,29.756540,27.876512,36.279122,36.293667,0.024800,42616.47,4.08,264683894265141,23631285241,112638357650313,11386015520,1dd59de93019f189f25e24bcf4e0bc35,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,110,4262.978462,42.563363,46.765637,48.541867,14.477749,21.777269,99.663239,98.854962,44.543540,41.590636,42.497301,46.727637,48.496586,0.135747,386174.04,11.46,2851382055856589,61557245978,1308507247887744,41278080800,76f27cd7f4306d307a648a24653b6861,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,135,1586.720000,40.707879,45.319695,46.729015,13.158544,19.413506,96.624335,94.587290,40.676105,40.134598,40.672095,45.298115,46.694430,0.167354,365651.98,11.07,2056926429275986,54911938278,944832253571644,30757423007,0e47246bf48840687ae3f447d46296ea,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,160,719.672308,38.384608,43.413131,44.408708,11.798195,16.728669,86.217000,83.805416,36.542429,38.331957,38.336031,43.381901,44.366488,0.235987,291289.09,9.81,1659146690244592,51062017545,755699777887968,27625427566,61a0458848d06eba96fdef6ccf30942e,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,185,342.653846,35.688779,41.261566,41.874400,10.448453,14.086681,69.185765,66.579696,32.681273,36.174713,35.632335,41.223697,41.828862,0.372456,142672.04,8.56,842836889959224,43879327355,371922108473388,24193437928,e6c58af102095d249584ce24ae2998f4,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,210,158.824615,32.625722,38.901815,39.173912,9.067252,11.313111,46.804347,44.464831,28.923609,33.680830,32.566307,38.856404,39.118414,0.500796,66660.92,6.51,413982649998213,35775834176,176092699849707,18587906552,68297e72d39e23d673f16481f038c003,
LD,aom,av2,0,A2,PedestrianArea_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,235,71.475385,29.419867,36.648118,36.839519,7.801348,8.621885,23.272416,22.048928,25.444666,30.995591,29.356157,36.606928,36.787245,0.566698,32494.14,5.34,207315985220411,30148450695,87505847228637,15347324276,393e8a980ba95813468ef4d73ed3d0ce,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,110,8457.428110,46.504455,49.502911,50.356613,19.134460,24.805824,99.516637,98.369718,46.684350,48.082965,46.422297,49.449042,50.280927,0.256794,297662.93,15.16,1703213376845337,73090596227,772660331725456,42190681322,104568225155c424f980951e4ea69367,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,135,4163.270576,43.474167,47.254260,47.676891,17.277974,21.915743,95.735767,93.513557,42.241068,45.648202,43.365736,47.188467,47.588035,0.275182,299400.30,12.47,1674345001395694,64937709148,775459632467535,34697523867,f773dbb27662b6c31b142d4a1d9bd1b6,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,160,1974.023515,39.971276,44.674655,44.814306,15.086553,18.589090,85.582319,82.846518,37.466716,42.790618,39.848360,44.603699,44.722917,0.358178,288632.49,10.83,1635939318272594,56303020246,750392332543680,30698889400,45ad901e9a129c5537c1852b0fa79fec,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,185,913.737340,36.447335,42.346085,42.107827,12.992647,15.333955,68.396841,65.500037,33.066123,39.863282,36.320435,42.272892,42.022828,0.444999,163437.49,9.83,964578189631739,56208166863,426522305154280,27732803083,07a621466915d5b96e143a4407112768,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,210,394.387151,32.983050,40.211073,39.629121,11.211482,12.322439,45.615205,43.018700,29.089049,36.811496,32.854846,40.148709,39.554499,0.495526,67180.04,6.87,527097897189038,48919280767,187624486403021,19206891126,16551c6b620ce473fef5af4fdefd7ab2,
LD,aom,av2,0,A2,RitualDance_1920x1080_5994_10bit_420.y4m,1920x1080,60.00,10,1920x1080,235,157.821256,29.734247,38.560832,37.509050,9.868249,9.726578,21.679217,19.680926,25.627285,34.059802,29.608349,38.512118,37.455780,0.453039,41743.78,6.95,259880912293130,39037161572,111704479912875,19908870695,b41388dbfb893113bf8362aa6965573e,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,110,21414.063077,41.107212,43.834059,46.064198,14.339721,21.971535,99.972194,99.964077,43.546464,39.267087,40.999076,43.727310,45.977637,0.000002,877159.32,19.64,6095442575049789,124814732708,2449593416728106,54833741592,4487b6d1603b395be7369db61898a994,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,135,9937.575385,38.044148,41.448464,44.064562,11.935363,18.132272,99.883355,98.763704,37.439515,36.816184,37.956949,41.394027,44.024749,0.000014,1052613.81,19.99,6118314344736397,108094423557,2926160426291971,59153638749,88cd6c4481be14d70e451e9fd5bdbd4c,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,160,4453.769231,34.707620,39.438657,42.422604,9.539369,14.208394,82.866284,80.822725,32.124945,34.353542,34.615226,39.404198,42.399082,0.000069,1112679.13,15.17,6169648872233676,93276549411,2875532541857517,42104526951,be53702ca19d87820ab74573e9af4945,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,185,1858.007692,31.369680,37.717839,41.024277,7.438722,10.581386,55.739590,54.078203,27.719136,31.822937,31.276559,37.691949,41.002955,0.000511,417902.27,11.10,3021240200056471,82252305244,1167053863923977,31029142014,be70048a08dc7c99b893e4d5240feb71,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,210,681.915385,28.206699,36.726236,40.192124,5.843917,7.435609,31.326299,30.451364,24.109274,29.548801,28.123759,36.716165,40.182882,0.005315,208752.41,10.87,1260471955292356,64208886596,546546142072035,30841262299,e01d6f02a4a7f23d5a06d5034f454e9f,
LD,aom,av2,0,A2,Riverbed_1920x1080p25.y4m,1920x1080,25.00,8,1920x1080,235,215.844615,25.382936,35.984055,39.636045,4.798353,4.976356,17.070151,16.776687,21.227146,27.309149,25.319328,35.977428,39.631734,0.041619,58700.50,7.71,471992687331387,58345434092,163822127545677,21519515228,3e07c6b2e9f11a679b9ae9e9f279a5db,
LD,aom,av2,0,A2,RushFieldCuts_1920x1080_2997.y4m,1920x1080,30.00,8,1920x1080,110,25506.717897,41.018720,43.916910,45.160761,15.630347,22.443777,99.319029,97.902261,44.001317,39.377245,40.784883,43.797529,45.055945,0.004032,716348.29,24.06,5064753229423791,122965786487,2427189751875048,84878770213,3f6ea16d95cc79003464215f9e3d4999,
