TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,60,2745093,48.849972,52.766607,53.544679,21.211282,29.419622,97.247852,96.629908,50.136647,50.049389,48.849972,52.766607,53.544679,1.066352,37322.03,1.29,259438406237116,6419270957,104236924469571,3600774928,d43842b192bbca667e747adfdd2db65b,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,85,1435187,43.731285,50.602873,51.307530,16.544420,24.496057,96.853322,95.902983,46.441949,46.069081,43.731285,50.602873,51.307530,7.469448,30295.49,1.27,172089171920642,4808564682,78885586306255,3383554974,879a24312bb1edc55de875289f6826c2,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,110,743697,39.841014,48.420222,49.236183,14.502993,22.147308,95.419864,94.010947,43.575920,43.220986,39.841014,48.420222,49.236183,11.306905,22239.51,1.14,130433071349679,5064125169,58420787410998,3164113006,00917bb187e4fc64bf671a96cce4eb6f,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,135,370679,36.128744,46.242359,47.204813,13.435305,20.494584,91.366197,89.303788,40.146439,40.651562,36.128744,46.242359,47.204813,11.072531,31246.84,0.79,222553510560177,4387896183,87259333899917,2215715175,9c60a9eb4866db5cb18bf97b15e6868b,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,160,170309,32.260136,44.001085,44.850171,12.112182,18.174706,82.172118,79.246178,35.160058,37.896918,32.260136,44.001085,44.850171,10.603724,23317.08,0.56,166561136732519,3295812264,65114724142154,1604381514,75c517abd179f2dcbcbafd0685f1e677,
STILL,aom,av2,0,F1,buildings_02.y4m,4032x3024,25.00,8,4032x3024,185,72192,28.509074,41.366070,42.367929,10.359787,15.016252,65.992350,62.550922,29.353225,34.875886,28.509074,41.366070,42.367929,8.353604,20314.95,0.70,113882789055119,3175488301,53046536004588,1996110065,c52cf7c0505a911af1270716bcd3135b,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,60,6064443,48.365826,50.761242,50.648523,28.412097,37.776046,97.070904,96.357209,55.127567,47.040300,48.365826,50.761242,50.648523,0.002241,19132.23,2.42,110123349943453,10648877999,50574453924506,6381521831,92ee98885259a31a6e85170476766471,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,85,4214638,42.574358,47.921251,47.745937,22.531611,31.749247,96.389448,95.266719,50.784926,42.909685,42.574358,47.921251,47.745937,0.004070,19896.63,1.93,144385075836907,10184341950,55564386689080,5390811926,799d11800359c9fe91f3a75320b4823f,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,110,2610699,36.796528,45.475732,45.103646,17.340129,25.864135,94.387419,92.763761,44.994092,38.717536,36.796528,45.475732,45.103646,0.005150,51373.48,1.91,309366149327398,8590914197,136346430905218,5150427754,710697e1aedfd88fb3d5b56cae8f2bdb,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,135,1354594,31.596207,43.046033,42.540866,13.164928,20.627086,88.926661,86.745243,37.846066,34.650051,31.596207,43.046033,42.540866,0.012028,111654.02,1.73,650964177208611,7180092452,292819069452825,4727939602,2a744d6b969a6c3d413a1ad70b2e6eb9,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,160,620896,27.198183,40.619593,39.985085,9.624269,15.797508,74.048255,71.877556,30.107016,30.873374,27.198183,40.619593,39.985085,0.032744,92853.74,1.35,538517019285548,5696222435,243087914578916,3735092360,bbd66950c60594896656ba985802f5f0,
STILL,aom,av2,0,F1,buildings_03.y4m,4032x3024,25.00,8,4032x3024,185,258902,23.476288,38.348346,37.718664,6.601688,11.500439,49.510467,47.503209,23.381369,27.374516,23.476288,38.348346,37.718664,0.062069,47937.58,0.81,347043378930447,4121548194,163127737336252,3076828996,bbf53e5a6713c000aab92cdc30593e15,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,60,1773999,51.303051,52.105431,52.156329,22.166949,28.906794,96.385889,95.480203,49.233651,51.804603,51.303051,52.105431,52.156329,0.555511,78699.75,1.59,523949035903720,7788764117,219806446652428,4433447570,c76858023c2e251a6a84c85ddf9d1ffc,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,85,703830,47.876310,49.759828,49.926349,19.476312,24.918896,94.719677,93.430654,45.798179,48.586032,47.876310,49.759828,49.926349,1.548506,43786.18,1.37,290266601605260,7144005300,122275207209620,3870637402,a20b2a2f04c078bde63fd0f3a8c0be2d,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,110,321344,45.178207,47.414372,47.929357,17.652686,21.895019,90.857562,89.091697,42.595341,46.146269,45.178207,47.414372,47.929357,2.041370,29624.52,1.72,159075605657289,8134553254,76274755911087,4800038575,f139f017b760d07f0ce0060a3e5b7595,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,135,148849,42.163223,44.911857,45.730269,15.642937,18.667224,82.053246,79.878570,38.816781,43.638600,42.163223,44.911857,45.730269,2.468980,31362.78,1.55,168475109219985,7680040184,81064593254270,4359775973,c61de7dbae66022de1e89b3902db2448,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,160,65405,38.895642,42.083270,43.287834,13.559391,15.344632,65.685653,63.268650,34.891171,40.873137,38.895642,42.083270,43.287834,3.145488,15824.30,0.97,90313564005481,3869402215,44937129426913,2922111538,6e5233ad951a789e1e650f8141bebe11,
STILL,aom,av2,0,F1,church.y4m,6000x4000,25.00,8,6000x4000,185,26394,35.653139,39.166790,40.593381,11.730596,12.229513,43.024627,40.891257,31.274118,37.986954,35.653139,39.166790,40.593381,4.205817,8317.67,1.20,44786822983213,6823518684,23644277426388,3627196179,9cf22548368843fe98934e07ab962581,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,60,4127419,48.945782,54.881889,53.268470,22.173947,30.205985,96.426656,95.766146,53.254049,52.047457,48.945782,54.881889,53.268470,0.000009,47290.19,1.40,319855318106826,7475319798,132068172363941,3943385169,0c2927a275076bfcd672d5d0c895bb3f,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,85,2478598,42.882522,52.792250,51.690852,16.073892,24.053010,94.977626,94.021835,48.275659,47.551506,42.882522,52.792250,51.690852,0.000042,61644.99,1.64,350563774024091,7207262640,160125684245385,4400701014,d5e1c0a018065057b7f61b4f131e5c02,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,110,988067,36.994115,50.372114,49.834488,10.020359,17.489524,91.691547,90.216247,40.954924,42.783169,36.994115,50.372114,49.834488,0.000994,64834.34,1.37,376582700383842,5940699225,168566634058058,3813772941,892d6b12d096acfe071a66da6185821d,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,135,192233,32.935102,47.585810,47.435455,5.697847,11.261192,82.376399,80.892998,33.643371,38.996715,32.935102,47.585810,47.435455,0.336571,59332.23,0.89,334329293671961,3716129779,154160374754473,2503624871,f41e16ace8955c7bfe0dc35e1a373d50,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,160,42985,31.462431,44.705263,44.564521,4.641066,8.594914,66.767277,65.329041,30.262177,37.393831,31.462431,44.705263,44.564521,12.108857,11719.80,0.44,80124940524505,2617800361,32728998658380,1229876831,00c40c870fb85d939af6262b97347b4c,
STILL,aom,av2,0,F1,fireworks_01.y4m,4032x3024,25.00,8,4032x3024,185,19071,30.617394,41.948409,41.105279,4.444853,8.038222,52.590508,51.376363,28.678863,36.188904,30.617394,41.948409,41.105279,14.070239,7863.33,0.57,40994150616396,2963150097,20289466254785,1626389390,72887bc43d906738aba91d1fd99d77f2,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,60,1209752,51.377437,51.149937,51.562780,23.761613,32.139567,96.805891,96.018606,52.640365,53.252248,51.377437,51.149937,51.562780,0.003342,36981.25,0.88,199181062424815,3435692649,95798527974463,2322131725,0334b7ff912134fa29c9377e3212a523,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,85,637125,47.383217,46.916734,47.531234,20.436255,27.531978,95.705592,94.579667,47.686683,48.708147,47.383217,46.916734,47.531234,0.004805,32109.77,0.78,171331535516092,3099591954,83215506725858,2125408415,31e767f26e9ff5e817e940c8c30d84c1,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,110,328977,43.753087,43.096602,43.998338,17.880167,23.799660,92.844821,91.227914,42.507153,45.169460,43.753087,43.096602,43.998338,0.005599,21754.67,0.71,131252919356018,3335379985,60937037621876,2078945629,d24fc74049ff657a216429f70667d069,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,135,170390,40.130073,39.527990,40.555950,15.413297,20.092230,85.631587,83.568549,37.224687,41.712399,40.130073,39.527990,40.555950,0.004260,27064.67,0.68,148708644038250,2981915326,70360644977272,1894894324,8001f7dfde6e95b6b555296d56e96e34,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,160,87117,36.328485,35.974054,37.144664,12.905443,16.377830,70.099307,67.847142,32.280364,38.093532,36.328485,35.974054,37.144664,0.005299,13099.90,0.50,89479874269794,2641534557,44500561533113,1875296704,b612c9cb33eaa6d6d32df289633fa034,
STILL,aom,av2,0,F1,flowerfield.y4m,3696x2448,25.00,8,3696x2448,185,42572,32.484401,32.810420,33.564433,10.561868,12.913128,46.824847,45.067955,27.820905,34.523296,32.484401,32.810420,33.564433,0.018320,8337.72,0.54,45886217740734,2564471162,21688477775184,1531472033,be870e362dcc4303508115740fdfac86,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,60,5113154,48.544565,49.691743,51.060886,23.659542,33.359069,97.083074,96.446361,53.931341,48.594065,48.544565,49.691743,51.060886,0.009130,33232.89,2.11,205796288273978,9883063839,93942464077982,6008927830,57d529de3c8f641134f7d02c07cd3714,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,85,3205499,42.705289,45.516177,47.732248,17.950984,27.355208,96.355319,95.387586,48.956217,43.792522,42.705289,45.516177,47.732248,0.014379,41951.20,2.10,244280220451351,8926055972,110218470863103,5625739599,2b2d8a10c02127d12325f18926ec1429,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,110,1774010,37.559355,41.921655,44.475788,13.902604,22.376399,94.415073,92.944742,42.740942,39.577380,37.559355,41.921655,44.475788,0.026852,50227.49,1.81,293472997327957,7959627254,132104182702169,4907841462,997493f146d162214e3ab132e98ad30f,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,135,903244,33.142335,38.828349,41.423535,11.139804,18.425732,88.815614,86.690163,36.397467,35.896482,33.142335,38.828349,41.423535,0.043881,95200.51,1.52,540928372653500,6883769482,249581240083780,4160193773,41aa047362737fad4126b8b15494da52,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,160,424879,29.150308,35.717021,38.490252,8.509710,14.433478,74.425980,72.083137,30.093856,32.434723,29.150308,35.717021,38.490252,0.084426,71179.95,1.27,401817013930513,5634403687,186297689146208,3581867479,9fad02965d79b7e325741efcbbfe26e4,
STILL,aom,av2,0,F1,flowers_08.y4m,4032x3024,25.00,8,4032x3024,185,190650,25.518692,32.484622,35.530955,6.107825,10.562611,51.363325,49.405055,24.231653,29.095963,25.518692,32.484622,35.530955,0.137549,45990.69,1.02,255306937061666,4800598947,120088912900764,2858020766,99a7b39da61386421ef830c3296e5f12,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,60,3954523,48.525304,51.774232,53.072094,23.680695,33.751234,97.100101,96.556761,54.089473,48.986023,48.525304,51.774232,53.072094,0.000170,34824.49,1.63,244896530077735,8549903319,97254658135943,4575429740,dc98f849f70989024dfb46f26ec3da4c,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,85,2292552,42.918254,49.162988,50.715728,18.499514,27.898661,96.349528,95.585472,49.201996,44.461787,42.918254,49.162988,50.715728,0.000264,48773.92,1.83,279715192106020,7865255472,127985693317449,4958367037,8a88184f2ef4c0dfda30a34a5b35e470,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,110,1122695,38.059143,46.511960,48.173295,14.500679,22.839569,94.876797,93.531301,42.754373,40.421164,38.059143,46.511960,48.173295,0.000771,56438.38,1.49,331743957010265,5941753609,148467945709419,4109192654,37ee925ffc54612b2e6172cad3057552,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,135,518237,34.262835,43.658544,45.465625,11.629041,18.877862,90.008350,88.129351,36.249659,37.067810,34.262835,43.658544,45.465625,0.015037,90301.45,1.12,510194026519454,5254598121,236800351857798,3074247512,bb4e6b0aa9a98936dbb4f9d2b17dc655,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,160,254054,30.987829,40.845156,42.774831,9.200017,15.210420,77.640406,75.411687,30.305908,34.017922,30.987829,40.845156,42.774831,0.052496,47363.73,0.87,334914483835030,4789554172,132267184276059,2424491263,51dfe6c49b8b141c9bb1322c1da79bcd,
STILL,aom,av2,0,F1,flowers_12.y4m,4032x3024,25.00,8,4032x3024,185,123203,27.583959,38.090845,39.925914,6.869726,11.532823,57.895192,55.733411,25.058022,30.875933,27.583959,38.090845,39.925914,0.063947,33757.62,0.92,188926992167444,4259872976,88054062822832,2556088478,983b1f3697b261630103c8bda4d64b17,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,60,2944491,48.573980,53.177350,54.252714,20.837627,29.945116,97.027434,96.312601,52.327497,50.720704,48.573980,53.177350,54.252714,0.000364,58240.28,1.66,326023769229882,7156375067,151156583154983,4362262915,b1a1d4bf9f2689e70504e58c597672b9,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,85,1416894,43.263529,50.637179,52.158031,15.735039,23.878775,96.266814,95.248877,47.039243,46.023829,43.263529,50.637179,52.158031,0.004951,46486.01,1.22,323290423237624,6016744201,129833417911197,3396301047,c787f895e8f107c7d6fa06ee26df9e98,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,110,590558,39.127008,48.014400,49.912625,12.039270,18.585655,94.241071,92.742543,40.585261,42.304307,39.127008,48.014400,49.912625,0.036771,44342.02,1.18,247585605089175,5158605290,115334258655669,3284523680,a32b4df8a98704c90477824f46551707,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,135,228214,35.952190,45.205418,47.489819,9.696590,15.252517,87.870402,85.787984,35.524276,39.400153,35.952190,45.205418,47.489819,0.143294,41264.74,0.75,278500466306184,4487443211,115249568623510,2109992071,3e31c3b0351ad427af10b9bb85ca9906,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,160,96785,33.313520,42.174776,44.782348,8.255186,12.726508,73.826610,71.538238,31.465894,36.919781,33.313520,42.174776,44.782348,0.332321,27348.28,0.88,145435512623153,3869886009,71341345070305,2454139943,007ca738abd5a3f9e5978f50d94616a8,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,185,40636,30.526503,38.958614,41.614315,6.943813,10.093862,54.910078,52.824253,27.546528,34.248422,30.526503,38.958614,41.614315,1.060304,10187.55,0.58,67617514589562,3261868531,28456637342988,1601013906,18cb0c2235c8173be9e75a182a6f6b41,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,60,6976580,48.957344,52.037808,52.639243,21.617996,30.237578,96.638429,95.706777,52.103851,51.455057,48.957344,52.037808,52.639243,0.000113,133874.03,3.84,747753898326509,15926502703,348109354577331,10155060257,f610ca89133dc38711c871e22856a11e,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,85,3740684,43.476840,49.358116,50.120030,16.247026,24.430692,95.523026,94.188728,47.353376,46.554202,43.476840,49.358116,50.120030,0.000649,127274.44,3.86,728633436561896,17148220768,331010544195142,10448569463,2cdee35ad21d9e57f83d2f337ecd9300,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,110,1387408,38.452437,46.596973,47.452670,11.392491,18.715757,92.309411,90.622472,41.192234,41.979354,38.452437,46.596973,47.452670,0.001674,79424.16,2.81,591459089934651,12616273470,270100793232852,10110526571,4d87beaf68b6838b213bebe60e0eb664,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,135,415466,35.292864,43.694511,44.552936,8.828707,15.212437,84.693664,82.599311,36.166410,38.930422,35.292864,43.694511,44.552936,0.484915,83069.22,1.71,584033919436489,9889349776,231999225011143,4815892838,cc947be02f97013580b979b53d39cf91,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,160,184583,33.386834,40.456550,41.362478,7.909184,13.271855,69.891554,67.546766,32.204492,36.922030,33.386834,40.456550,41.362478,0.610747,52247.33,1.95,289419906650314,8977132369,136357254783656,5439682652,b9ebff347a638308740a5905b09e76f6,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,185,79768,30.939459,37.152698,38.034728,6.874824,10.864288,47.466145,45.297501,28.094406,34.489202,30.939459,37.152698,38.034728,0.507837,26831.09,1.84,142027945052253,8474518913,70006053532186,5246421115,c5c1c8f75e52aa68f5286cae8cf7a60f,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,60,5248189,48.917913,55.893006,55.530669,19.700727,27.901869,96.337804,95.521777,50.057539,50.398347,48.917913,55.893006,55.530669,0.152106,120910.69,2.85,825981062879321,14167524280,337715647140663,8015832295,1121e2246ff265c103408f111ceb6a1f,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,85,1862959,43.462302,53.990306,53.464155,14.182381,21.744085,95.242349,94.072616,45.130309,45.407710,43.462302,53.990306,53.464155,0.940725,124766.39,2.37,708910511850378,9367111936,321534606909640,6411007156,9c345414d8a218c7c628c21c4c46929b,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,110,361851,40.481261,52.013065,51.312637,11.373329,17.986191,92.257929,90.736917,41.114715,42.567543,40.481261,52.013065,51.312637,5.730665,38948.39,1.94,215052111268935,7738783340,100555934120181,5671734142,0238e26941d3dd10f6d4d7913d3e180f,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,135,143878,39.133360,49.888543,49.217019,10.650030,16.346959,84.382821,82.553471,38.421050,41.287705,39.133360,49.888543,49.217019,5.807580,29938.54,1.27,201587557139532,6950136925,83604708795485,3587259782,a4950a9d73f943c739989e02163023cd,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,160,57774,37.466245,47.565589,46.846934,9.980826,14.455474,68.880467,67.127870,35.470134,39.866539,37.466245,47.565589,46.846934,5.869561,19741.74,1.77,101170762952356,8428816330,51261843333417,4927843898,6e17c1cafdd0db31851a3cb02356d1d2,
STILL,aom,av2,0,F1,lady.y4m,4480x6720,25.00,8,4480x6720,185,22182,35.504788,44.583310,43.885525,9.440157,12.422104,46.650027,45.366846,32.536941,37.986503,35.504788,44.583310,43.885525,5.996277,7716.98,1.24,49292167641097,8511638836,26609025673955,4603438986,0fdbf1b26eef8f1bd92fe72ca663d57b,
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25.00,8,4032x3024,60,4187062,48.723691,50.924371,51.836332,22.919114,32.133611,96.930678,96.280402,53.435542,49.639308,48.723691,50.924371,51.836332,0.000001,42291.97,1.98,240233073961017,8420565095,110676178666766,5249306243,adf15dbad663c8ad76a2a178d3303302,
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25.00,8,4032x3024,85,2531225,43.125328,47.624255,48.895345,17.518070,26.273426,96.128165,95.140577,48.457487,44.787406,43.125328,47.624255,48.895345,0.000034,49820.72,1.92,283794434919255,8255191888,130419345750768,5094727899,556f81c7d3121b3bb4f5f33640c08234,
STILL,aom,av2,0,F1,landscape_05.y4m,4032x3024,25.00,8,4032x3024,110,1259332,37.940787,44.402848,45.824552,12.771377,20.613598,94.095667,92.533643,41.918836,40.306033,37.940787,44.402848,45.824552,0.012890,53502.29,1.53,311299167246326,7084178905,140063356670616,4177217449,adb2d8b280e9c524cd2e2cac3c08e5e5,
