TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,210,519.336000,27.416096,36.231547,36.346527,5.762447,8.252433,50.828983,49.234399,24.176501,30.483678,27.243290,35.872954,36.161097,0.078930,190330.36,8.57,1441974603592235,61490664847,531520736453511,23913648152,ce234637dea4ba0beb525fe110d81772,
LD,aom,av2,0,A2,GregoryScarf_1080x1920p30_yuv420p10le_130frames.y4m,1080x1920,30.00,10,1080x1920,235,168.528000,25.102763,34.190307,34.339913,4.855430,5.961627,34.670283,33.618798,21.397580,28.120496,24.979799,33.850522,34.225680,0.184236,73275.32,8.25,594247122658499,52547588767,253391924490380,30839110813,7db71f8e2317a25560b5988ef2ffdd48,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,110,5572.496427,42.637565,46.588470,52.676714,13.665965,21.116615,94.999605,93.405864,44.734797,43.150479,42.589458,46.580340,52.667316,0.757088,290086.98,7.14,2128313020269607,46055404888,810172208635948,19900652651,ffe56f3e3f2e0693c6b3fe5dbfa4325e,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,135,1290.824867,41.539596,46.198939,51.727215,13.032950,19.609398,91.638446,89.693164,42.228180,42.461919,41.527390,46.196509,51.714629,0.842476,168177.05,5.66,1256671032747692,39127252872,469754892947737,15845657406,2fe365666b9e3724f2fa0bc7010dcd3f,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,160,420.661185,40.121950,45.547566,50.261539,12.378383,17.789937,85.241413,82.905815,39.357920,41.525959,40.104102,45.542980,50.245078,0.901999,101112.43,4.77,781228424695382,35231431305,282364576769936,13372482326,fc7f7c4259ff93b10cb6ab93b55e7e2e,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,185,157.607316,38.319242,44.588736,48.376344,11.664215,15.713790,74.711714,72.184018,36.370774,40.253796,38.293881,44.581473,48.358863,1.015589,58316.36,4.50,357050875925274,24991396836,153204004799202,12839504982,8884b590b16e21bc4fcbdafa0446a51b,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,210,63.167602,36.181918,43.352469,46.174168,10.991335,13.592754,61.276933,58.364345,33.407131,38.664042,36.146367,43.342794,46.156556,1.103669,19913.84,2.85,157869732230809,19585271227,55618453504807,7968584920,deed4b372fff6b1443f5b3aa3cf80d9a,
LD,aom,av2,0,A2,MeridianTalk_sdr_1920x1080p_5994_10bit.y4m,1920x1080,60.00,10,1920x1080,235,26.318297,33.731996,41.583086,43.987758,10.335375,11.582850,45.692595,42.601663,30.433143,36.678525,33.684827,41.577819,43.982886,1.077416,13901.97,4.09,85729680869073,21587611158,37506201947804,11546918878,e3e65833cabb4888f4e7fe68ebce940b,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,110,46927.198154,41.437672,43.626554,44.527681,18.502436,24.703044,99.977234,99.971292,44.786009,41.761830,41.238219,43.496643,44.418369,0.029408,724405.13,31.72,4931376699589168,169850575962,2023050937929873,88607768140,4879ee4a7aeb575fad4a6d77b0d10293,
LD,aom,av2,0,A2,Motorcycle_1920x1080_30fps_8bit.y4m,1920x1080,30.00,8,1920x1080,135,24695.209846,36.596820,40.182240,41.524301,15.024533,20.685535,99.970403,99.961286,38.957769,38.193685,36.391318,40.069532,41.437397,0.060715,907423.82,24.54,6174271266962864,136353881338,2534122117364053,68527880120,4e1d9f794425ea6d1add51d336c793db,
